datetime,sql_file,db_file,csv_file,elapsed_sec
2026-03-09 10:53,4G_Physical_Site_by_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Province.csv,0.047
2026-03-09 10:53,4G_Physical_Site_by_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Zone.csv,0.047
2026-03-09 10:53,4G_Site_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Site_config.csv,0.078
2026-03-09 10:53,4G_Traffic_By_Layer.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Traffic_By_Layer.csv,0.375
2026-03-09 10:53,4G_Traffic_Cap.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Cap.csv,0.187
2026-03-09 10:53,4G_Traffic_Compare.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Compare.csv,0.047
2026-03-09 10:53,4G_User_TP_Nation.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Nation.csv,0.359
2026-03-09 10:53,4G_User_TP_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Province.csv,1.578
2026-03-09 10:53,4G_User_TP_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Zone.csv,1.062
2026-03-09 10:53,4G_Utilization_Nation.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Nation.csv,0.25
2026-03-09 10:53,4G_Utilization_Province.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Province.csv,0.234
2026-03-09 10:53,4G_Utilization_Region.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Region.csv,0.25
2026-03-09 10:53,4G_Utilization_Zone.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Zone.csv,0.219
2026-03-10 08:11,3G_carrier_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_carrier_config.csv,0.343
2026-03-10 08:11,3G_Check_No_Carrier.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Check_No_Carrier.csv,0.609
2026-03-10 08:11,3G_CS_Traffic.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_CS_Traffic.csv,3.405
2026-03-10 08:11,3G_Physical_Site_by_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Province.csv,0.094
2026-03-10 08:11,3G_Physical_Site_by_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Zone.csv,0.047
2026-03-10 08:11,3G_Site_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Site_config.csv,0.062
2026-03-10 08:11,3G_Traffic_By_Layer.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Traffic_By_Layer.csv,0.859
2026-03-10 08:11,3G_Traffic_Cap.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Cap.csv,0.297
2026-03-10 08:11,3G_Traffic_Compare.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Compare.csv,0.047
2026-03-10 08:11,3G_User_TP_Nation.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Nation.csv,0.266
2026-03-10 08:11,3G_User_TP_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Province.csv,1.937
2026-03-10 08:11,3G_User_TP_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Zone.csv,1.398
2026-03-10 08:11,3G_Utilization_Nation.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Nation.csv,0.375
2026-03-10 08:11,3G_Utilization_Province.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Province.csv,0.359
2026-03-10 08:11,3G_Utilization_Region.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Region.csv,0.359
2026-03-10 08:11,3G_Utilization_Zone.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Zone.csv,0.359
2026-03-10 08:11,4G_carrier_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_carrier_config.csv,0.172
2026-03-10 08:11,4G_Check_No_Carrier.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Check_No_Carrier.csv,1.047
2026-03-10 08:11,4G_Physical_Site_by_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Province.csv,0.047
2026-03-10 08:11,4G_Physical_Site_by_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Zone.csv,0.047
2026-03-10 08:11,4G_Site_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Site_config.csv,0.156
2026-03-10 08:11,4G_Traffic_By_Layer.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Traffic_By_Layer.csv,3.702
2026-03-10 08:11,4G_Traffic_Cap.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Cap.csv,0.219
2026-03-10 08:11,4G_Traffic_Compare.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Compare.csv,0.047
2026-03-10 08:11,4G_User_TP_Nation.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Nation.csv,0.391
2026-03-10 08:11,4G_User_TP_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Province.csv,1.828
2026-03-10 08:12,4G_User_TP_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Zone.csv,1.172
2026-03-10 08:12,4G_Utilization_Nation.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Nation.csv,0.234
2026-03-10 08:12,4G_Utilization_Province.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Province.csv,0.234
2026-03-10 08:12,4G_Utilization_Region.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Region.csv,0.266
2026-03-10 08:12,4G_Utilization_Zone.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Zone.csv,0.25
2026-03-11 09:55,3G_carrier_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_carrier_config.csv,0.094
2026-03-11 09:55,3G_Check_No_Carrier.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Check_No_Carrier.csv,0.219
2026-03-11 09:55,3G_CS_Traffic.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_CS_Traffic.csv,2.109
2026-03-11 09:55,3G_Physical_Site_by_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Province.csv,0.078
2026-03-11 09:55,3G_Physical_Site_by_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Zone.csv,0.047
2026-03-11 09:55,3G_Site_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Site_config.csv,0.109
2026-03-11 09:55,3G_Traffic_By_Layer.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Traffic_By_Layer.csv,0.828
2026-03-11 09:55,3G_Traffic_Cap.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Cap.csv,0.297
2026-03-11 09:55,3G_Traffic_Compare.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Compare.csv,0.062
2026-03-11 09:55,3G_User_TP_Nation.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Nation.csv,0.281
2026-03-11 09:55,3G_User_TP_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Province.csv,1.968
2026-03-11 09:55,3G_User_TP_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Zone.csv,1.515
2026-03-11 09:55,3G_Utilization_Nation.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Nation.csv,0.281
2026-03-11 09:55,3G_Utilization_Province.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Province.csv,0.391
2026-03-11 09:55,3G_Utilization_Region.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Region.csv,0.375
2026-03-11 09:55,3G_Utilization_Zone.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Zone.csv,0.391
2026-03-11 09:55,4G_carrier_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_carrier_config.csv,0.156
2026-03-11 09:55,4G_Check_No_Carrier.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Check_No_Carrier.csv,0.172
2026-03-11 09:55,4G_Physical_Site_by_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Province.csv,0.031
2026-03-11 09:55,4G_Physical_Site_by_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Zone.csv,0.047
2026-03-11 09:55,4G_Site_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Site_config.csv,0.125
2026-03-11 09:55,4G_Traffic_By_Layer.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Traffic_By_Layer.csv,2.265
2026-03-11 09:55,4G_Traffic_Cap.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Cap.csv,0.219
2026-03-11 09:56,4G_Traffic_Compare.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Compare.csv,0.078
2026-03-11 09:56,4G_User_TP_Nation.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Nation.csv,0.375
2026-03-11 09:56,4G_User_TP_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Province.csv,1.937
2026-03-11 09:56,4G_User_TP_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Zone.csv,1.422
2026-03-11 09:56,4G_Utilization_Nation.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Nation.csv,0.203
2026-03-11 09:56,4G_Utilization_Province.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Province.csv,0.297
2026-03-11 09:56,4G_Utilization_Region.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Region.csv,0.297
2026-03-11 09:56,4G_Utilization_Zone.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Zone.csv,0.234
2026-03-12 08:56,3G_carrier_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_carrier_config.csv,0.156
2026-03-12 08:56,3G_Check_No_Carrier.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Check_No_Carrier.csv,0.937
2026-03-12 08:56,3G_CS_Traffic.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_CS_Traffic.csv,2.796
2026-03-12 08:56,3G_Physical_Site_by_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Province.csv,0.109
2026-03-12 08:56,3G_Physical_Site_by_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Zone.csv,0.078
2026-03-12 08:56,3G_Site_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Site_config.csv,0.125
2026-03-12 08:56,3G_Traffic_By_Layer.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Traffic_By_Layer.csv,1.703
2026-03-12 08:56,3G_Traffic_Cap.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Cap.csv,0.453
2026-03-12 08:56,3G_Traffic_Compare.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Compare.csv,0.094
2026-03-12 08:56,3G_User_TP_Nation.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Nation.csv,0.453
2026-03-12 08:56,3G_User_TP_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Province.csv,2.468
2026-03-12 08:56,3G_User_TP_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Zone.csv,1.5
2026-03-12 08:56,3G_Utilization_Nation.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Nation.csv,0.437
2026-03-12 08:56,3G_Utilization_Province.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Province.csv,0.453
2026-03-12 08:56,3G_Utilization_Region.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Region.csv,0.484
2026-03-12 08:56,3G_Utilization_Zone.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Zone.csv,0.531
2026-03-12 08:56,4G_carrier_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_carrier_config.csv,0.125
2026-03-12 08:56,4G_Check_No_Carrier.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Check_No_Carrier.csv,0.703
2026-03-12 08:56,4G_Physical_Site_by_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Province.csv,0.062
2026-03-12 08:56,4G_Physical_Site_by_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Zone.csv,0.062
2026-03-12 08:56,4G_Site_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Site_config.csv,0.156
2026-03-12 08:56,4G_Traffic_By_Layer.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Traffic_By_Layer.csv,2.952
2026-03-12 08:56,4G_Traffic_Cap.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Cap.csv,0.344
2026-03-12 08:56,4G_Traffic_Compare.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Compare.csv,0.094
2026-03-12 08:56,4G_User_TP_Nation.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Nation.csv,0.422
2026-03-12 08:56,4G_User_TP_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Province.csv,2.136
2026-03-12 08:56,4G_User_TP_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Zone.csv,1.468
2026-03-12 08:56,4G_Utilization_Nation.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Nation.csv,0.328
2026-03-12 08:56,4G_Utilization_Province.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Province.csv,0.422
2026-03-12 08:56,4G_Utilization_Region.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Region.csv,0.359
2026-03-12 08:56,4G_Utilization_Zone.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Zone.csv,0.344
2026-03-13 11:12,3G_carrier_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_carrier_config.csv,0.397
2026-03-13 11:12,3G_Check_No_Carrier.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Check_No_Carrier.csv,0.725
2026-03-13 11:12,3G_CS_Traffic.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_CS_Traffic.csv,3.198
2026-03-13 11:12,3G_Physical_Site_by_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Province.csv,0.128
2026-03-13 11:12,3G_Physical_Site_by_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Zone.csv,0.072
2026-03-13 11:12,3G_Site_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Site_config.csv,0.13
2026-03-13 11:12,3G_Traffic_By_Layer.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Traffic_By_Layer.csv,1.498
2026-03-13 11:12,3G_Traffic_Cap.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Cap.csv,0.521
2026-03-13 11:12,3G_Traffic_Compare.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Compare.csv,0.14
2026-03-13 11:12,3G_User_TP_Nation.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Nation.csv,0.48
2026-03-13 11:12,3G_User_TP_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Province.csv,1.85
2026-03-13 11:12,3G_User_TP_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Zone.csv,1.357
2026-03-13 11:12,3G_Utilization_Nation.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Nation.csv,0.333
2026-03-13 11:12,3G_Utilization_Province.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Province.csv,0.704
2026-03-13 11:12,3G_Utilization_Region.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Region.csv,0.407
2026-03-13 11:12,3G_Utilization_Zone.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Zone.csv,0.392
2026-03-13 11:12,4G_carrier_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_carrier_config.csv,0.126
2026-03-13 11:12,4G_Check_No_Carrier.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Check_No_Carrier.csv,0.903
2026-03-13 11:12,4G_Physical_Site_by_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Province.csv,0.097
2026-03-13 11:12,4G_Physical_Site_by_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Zone.csv,0.049
2026-03-13 11:12,4G_Site_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Site_config.csv,0.143
2026-03-13 11:12,4G_Traffic_By_Layer.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Traffic_By_Layer.csv,3.511
2026-03-13 11:12,4G_Traffic_Cap.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Cap.csv,0.43
2026-03-13 11:12,4G_Traffic_Compare.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Compare.csv,0.08
2026-03-13 11:13,4G_User_TP_Nation.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Nation.csv,0.451
2026-03-13 11:13,4G_User_TP_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Province.csv,2.451
2026-03-13 11:13,4G_User_TP_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Zone.csv,1.776
2026-03-13 11:13,4G_Utilization_Nation.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Nation.csv,0.36
2026-03-13 11:13,4G_Utilization_Province.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Province.csv,0.359
2026-03-13 11:13,4G_Utilization_Region.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Region.csv,0.469
2026-03-13 11:13,4G_Utilization_Zone.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Zone.csv,0.636
2026-03-16 11:40,3G_carrier_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_carrier_config.csv,0.383
2026-03-16 11:40,3G_Check_No_Carrier.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Check_No_Carrier.csv,0.679
2026-03-16 11:40,3G_CS_Traffic.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_CS_Traffic.csv,3.035
2026-03-16 11:40,3G_Physical_Site_by_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Province.csv,0.078
2026-03-16 11:40,3G_Physical_Site_by_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Zone.csv,0.063
2026-03-16 11:40,3G_Site_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Site_config.csv,0.138
2026-03-16 11:40,3G_Traffic_By_Layer.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Traffic_By_Layer.csv,0.87
2026-03-16 11:40,3G_Traffic_Cap.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Cap.csv,0.336
2026-03-16 11:40,3G_Traffic_Compare.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Compare.csv,0.109
2026-03-16 11:40,3G_User_TP_Nation.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Nation.csv,0.318
2026-03-16 11:40,3G_User_TP_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Province.csv,2.141
2026-03-16 11:40,3G_User_TP_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Zone.csv,1.202
2026-03-16 11:40,3G_Utilization_Nation.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Nation.csv,0.297
2026-03-16 11:40,3G_Utilization_Province.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Province.csv,0.384
2026-03-16 11:40,3G_Utilization_Region.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Region.csv,0.365
2026-03-16 11:40,3G_Utilization_Zone.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Zone.csv,0.375
2026-03-16 11:40,4G_carrier_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_carrier_config.csv,0.141
2026-03-16 11:40,4G_Check_No_Carrier.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Check_No_Carrier.csv,0.692
2026-03-16 11:40,4G_Physical_Site_by_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Province.csv,0.094
2026-03-16 11:40,4G_Physical_Site_by_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Zone.csv,0.047
2026-03-16 11:40,4G_Site_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Site_config.csv,0.127
2026-03-16 11:40,4G_Traffic_By_Layer.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Traffic_By_Layer.csv,2.721
2026-03-16 11:40,4G_Traffic_Cap.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Cap.csv,0.246
2026-03-16 11:40,4G_Traffic_Compare.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Compare.csv,0.073
2026-03-16 11:40,4G_User_TP_Nation.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Nation.csv,0.39
2026-03-16 11:40,4G_User_TP_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Province.csv,1.995
2026-03-16 11:40,4G_User_TP_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Zone.csv,1.616
2026-03-16 11:40,4G_Utilization_Nation.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Nation.csv,0.262
2026-03-16 11:40,4G_Utilization_Province.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Province.csv,0.314
2026-03-16 11:40,4G_Utilization_Region.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Region.csv,0.309
2026-03-16 11:40,4G_Utilization_Zone.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Zone.csv,0.267
2026-03-17 16:40,3G_carrier_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_carrier_config.csv,0.764
2026-03-17 16:40,3G_Check_No_Carrier.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Check_No_Carrier.csv,0.624
2026-03-17 16:40,3G_CS_Traffic.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_CS_Traffic.csv,3.338
2026-03-17 16:40,3G_Physical_Site_by_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Province.csv,0.1
2026-03-17 16:40,3G_Physical_Site_by_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Zone.csv,0.048
2026-03-17 16:40,3G_Site_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Site_config.csv,0.114
2026-03-17 16:40,3G_Traffic_By_Layer.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Traffic_By_Layer.csv,0.847
2026-03-17 16:40,3G_Traffic_Cap.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Cap.csv,0.27
2026-03-17 16:40,3G_Traffic_Compare.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Compare.csv,0.044
2026-03-17 16:40,3G_User_TP_Nation.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Nation.csv,0.31
2026-03-17 16:40,3G_User_TP_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Province.csv,2.102
2026-03-17 16:40,3G_User_TP_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Zone.csv,1.215
2026-03-17 16:40,3G_Utilization_Nation.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Nation.csv,0.319
2026-03-17 16:40,3G_Utilization_Province.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Province.csv,0.376
2026-03-17 16:40,3G_Utilization_Region.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Region.csv,0.363
2026-03-17 16:40,3G_Utilization_Zone.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Zone.csv,0.35
2026-03-17 16:40,4G_carrier_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_carrier_config.csv,0.116
2026-03-17 16:40,4G_Check_No_Carrier.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Check_No_Carrier.csv,0.948
2026-03-17 16:40,4G_Physical_Site_by_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Province.csv,0.088
2026-03-17 16:40,4G_Physical_Site_by_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Zone.csv,0.045
2026-03-17 16:40,4G_Site_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Site_config.csv,0.131
2026-03-17 16:40,4G_Traffic_By_Layer.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Traffic_By_Layer.csv,3.444
2026-03-17 16:40,4G_Traffic_Cap.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Cap.csv,0.25
2026-03-17 16:40,4G_Traffic_Compare.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Compare.csv,0.084
